event_id,session,draft_symbol,iso3,country,vote
75-sheet-L.59,75,A/C.3/75/L.59,MNE,MONTENEGRO,N
75-sheet-L.59,75,A/C.3/75/L.59,LKA,SRI LANKA,A
75-sheet-L.59,75,A/C.3/75/L.59,BLZ,BELIZE,N
75-sheet-L.59,75,A/C.3/75/L.59,GHA,GHANA,N
75-sheet-L.59,75,A/C.3/75/L.59,MAR,MOROCCO,N
75-sheet-L.59,75,A/C.3/75/L.59,SDN,SUDAN,A
75-sheet-L.59,75,A/C.3/75/L.59,BEN,BENIN,.
75-sheet-L.59,75,A/C.3/75/L.59,GRC,GREECE,N
75-sheet-L.59,75,A/C.3/75/L.59,MOZ,MOZAMBIQUE,A
75-sheet-L.59,75,A/C.3/75/L.59,SUR,SURINAME,N
75-sheet-L.59,75,A/C.3/75/L.59,BTN,BHUTAN,N
75-sheet-L.59,75,A/C.3/75/L.59,GRD,GRENADA,.
75-sheet-L.59,75,A/C.3/75/L.59,MMR,MYANMAR,Y
75-sheet-L.59,75,A/C.3/75/L.59,SWE,SWEDEN,N
75-sheet-L.59,75,A/C.3/75/L.59,BOL,BOLIVIA,N
75-sheet-L.59,75,A/C.3/75/L.59,GTM,GUATEMALA,N
75-sheet-L.59,75,A/C.3/75/L.59,NAM,NAMIBIA,N
75-sheet-L.59,75,A/C.3/75/L.59,CHE,SWITZERLAND,N
75-sheet-L.59,75,A/C.3/75/L.59,BIH,BOSNIA AND HERZEGOVINA,N
75-sheet-L.59,75,A/C.3/75/L.59,GIN,GUINEA,A
75-sheet-L.59,75,A/C.3/75/L.59,NRU,NAURU,.
75-sheet-L.59,75,A/C.3/75/L.59,SYR,SYRIAN ARAB REPUBLIC,Y
75-sheet-L.59,75,A/C.3/75/L.59,BWA,BOTSWANA,N
75-sheet-L.59,75,A/C.3/75/L.59,GNB,GUINEA-BISSAU,N
75-sheet-L.59,75,A/C.3/75/L.59,NPL,NEPAL,N
75-sheet-L.59,75,A/C.3/75/L.59,TJK,TAJIKISTAN,.
75-sheet-L.59,75,A/C.3/75/L.59,BRA,BRAZIL,N
75-sheet-L.59,75,A/C.3/75/L.59,GUY,GUYANA,A
75-sheet-L.59,75,A/C.3/75/L.59,NLD,NETHERLANDS,N
75-sheet-L.59,75,A/C.3/75/L.59,THA,THAILAND,N
75-sheet-L.59,75,A/C.3/75/L.59,BRN,BRUNEI DARUSSALAM,Y
75-sheet-L.59,75,A/C.3/75/L.59,HTI,HAITI,A
75-sheet-L.59,75,A/C.3/75/L.59,NZL,NEW ZEALAND,N
75-sheet-L.59,75,A/C.3/75/L.59,TLS,TIMOR-LESTE,N
75-sheet-L.59,75,A/C.3/75/L.59,BGR,BULGARIA,N
75-sheet-L.59,75,A/C.3/75/L.59,HND,HONDURAS,N
75-sheet-L.59,75,A/C.3/75/L.59,NIC,NICARAGUA,Y
75-sheet-L.59,75,A/C.3/75/L.59,TGO,TOGO,.
75-sheet-L.59,75,A/C.3/75/L.59,BFA,BURKINA FASO,.
75-sheet-L.59,75,A/C.3/75/L.59,HUN,HUNGARY,N
75-sheet-L.59,75,A/C.3/75/L.59,NER,NIGER,.
75-sheet-L.59,75,A/C.3/75/L.59,TON,TONGA,N
75-sheet-L.59,75,A/C.3/75/L.59,BDI,BURUNDI,Y
75-sheet-L.59,75,A/C.3/75/L.59,ISL,ICELAND,N
75-sheet-L.59,75,A/C.3/75/L.59,NGA,NIGERIA,A
75-sheet-L.59,75,A/C.3/75/L.59,TTO,TRINIDAD AND TOBAGO,Y
75-sheet-L.59,75,A/C.3/75/L.59,CPV,CABO VERDE,N
75-sheet-L.59,75,A/C.3/75/L.59,IND,INDIA,N
75-sheet-L.59,75,A/C.3/75/L.59,MKD,NORTH MACEDONIA,N
75-sheet-L.59,75,A/C.3/75/L.59,TUN,TUNISIA,N
75-sheet-L.59,75,A/C.3/75/L.59,KHM,CAMBODIA,.
75-sheet-L.59,75,A/C.3/75/L.59,IDN,INDONESIA,A
75-sheet-L.59,75,A/C.3/75/L.59,NOR,NORWAY,N
75-sheet-L.59,75,A/C.3/75/L.59,TUR,TURKEY,N
75-sheet-L.59,75,A/C.3/75/L.59,CMR,CAMEROON,Y
75-sheet-L.59,75,A/C.3/75/L.59,IRN,IRAN (ISLAMIC REPUBLIC OF),.
75-sheet-L.59,75,A/C.3/75/L.59,OMN,OMAN,Y
75-sheet-L.59,75,A/C.3/75/L.59,TKM,TURKMENISTAN,.
75-sheet-L.59,75,A/C.3/75/L.59,CAN,CANADA,N
75-sheet-L.59,75,A/C.3/75/L.59,IRQ,IRAQ,Y
75-sheet-L.59,75,A/C.3/75/L.59,PAK,PAKISTAN,A
75-sheet-L.59,75,A/C.3/75/L.59,TUV,TUVALU,N
75-sheet-L.59,75,A/C.3/75/L.59,CAF,CENTRAL AFRICAN REPUBLIC,N
75-sheet-L.59,75,A/C.3/75/L.59,IRL,IRELAND,N
75-sheet-L.59,75,A/C.3/75/L.59,PLW,PALAU,A
75-sheet-L.59,75,A/C.3/75/L.59,UGA,UGANDA,A
75-sheet-L.59,75,A/C.3/75/L.59,TCD,CHAD,A
75-sheet-L.59,75,A/C.3/75/L.59,ISR,ISRAEL,N
75-sheet-L.59,75,A/C.3/75/L.59,PAN,PANAMA,N
75-sheet-L.59,75,A/C.3/75/L.59,UKR,UKRAINE,N
75-sheet-L.59,75,A/C.3/75/L.59,CHL,CHILE,N
75-sheet-L.59,75,A/C.3/75/L.59,ITA,ITALY,N
75-sheet-L.59,75,A/C.3/75/L.59,PNG,PAPUA NEW GUINEA,N
75-sheet-L.59,75,A/C.3/75/L.59,ARE,UNITED ARAB EMIRATES,A
75-sheet-L.59,75,A/C.3/75/L.59,CHN,CHINA,A
75-sheet-L.59,75,A/C.3/75/L.59,JAM,JAMAICA,A
75-sheet-L.59,75,A/C.3/75/L.59,PRY,PARAGUAY,N
75-sheet-L.59,75,A/C.3/75/L.59,GBR,UNITED KINGDOM,N
75-sheet-L.59,75,A/C.3/75/L.59,COL,COLOMBIA,N
75-sheet-L.59,75,A/C.3/75/L.59,JPN,JAPAN,N
75-sheet-L.59,75,A/C.3/75/L.59,PER,PERU,N
75-sheet-L.59,75,A/C.3/75/L.59,TZA,UNITED REPUBLIC OF TANZANIA,.
75-sheet-L.59,75,A/C.3/75/L.59,COM,COMOROS,.
75-sheet-L.59,75,A/C.3/75/L.59,JOR,JORDAN,N
75-sheet-L.59,75,A/C.3/75/L.59,PHL,PHILIPPINES,N
75-sheet-L.59,75,A/C.3/75/L.59,USA,UNITED STATES,N
75-sheet-L.59,75,A/C.3/75/L.59,COG,CONGO,A
75-sheet-L.59,75,A/C.3/75/L.59,KAZ,KAZAKHSTAN,.
75-sheet-L.59,75,A/C.3/75/L.59,POL,POLAND,N
75-sheet-L.59,75,A/C.3/75/L.59,URY,URUGUAY,N
75-sheet-L.59,75,A/C.3/75/L.59,CRI,COSTA RICA,N
75-sheet-L.59,75,A/C.3/75/L.59,KEN,KENYA,A
75-sheet-L.59,75,A/C.3/75/L.59,PRT,PORTUGAL,N
75-sheet-L.59,75,A/C.3/75/L.59,UZB,UZBEKISTAN,.
75-sheet-L.59,75,A/C.3/75/L.59,CIV,COTE D'IVOIRE,N
75-sheet-L.59,75,A/C.3/75/L.59,KIR,KIRIBATI,N
75-sheet-L.59,75,A/C.3/75/L.59,QAT,QATAR,Y
75-sheet-L.59,75,A/C.3/75/L.59,VUT,VANUATU,N
75-sheet-L.59,75,A/C.3/75/L.59,HRV,CROATIA,N
75-sheet-L.59,75,A/C.3/75/L.59,KWT,KUWAIT,A
75-sheet-L.59,75,A/C.3/75/L.59,KOR,REPUBLIC OF KOREA,N
75-sheet-L.59,75,A/C.3/75/L.59,VEN,VENEZUELA,.
75-sheet-L.59,75,A/C.3/75/L.59,CUB,CUBA,.
75-sheet-L.59,75,A/C.3/75/L.59,KGZ,KYRGYZSTAN,.
75-sheet-L.59,75,A/C.3/75/L.59,MDA,REPUBLIC OF MOLDOVA,N
75-sheet-L.59,75,A/C.3/75/L.59,VNM,VIET NAM,Y
75-sheet-L.59,75,A/C.3/75/L.59,CYP,CYPRUS,N
75-sheet-L.59,75,A/C.3/75/L.59,LAO,LAO PEOPLE'S DEMOCRATIC,Y
75-sheet-L.59,75,A/C.3/75/L.59,ROU,ROMANIA,N
75-sheet-L.59,75,A/C.3/75/L.59,YEM,YEMEN,Y
75-sheet-L.59,75,A/C.3/75/L.59,CZE,CZECH REPUBLIC,N
75-sheet-L.59,75,A/C.3/75/L.59,LVA,LATVIA,N
75-sheet-L.59,75,A/C.3/75/L.59,RUS,RUSSIAN FEDERATION,Y
75-sheet-L.59,75,A/C.3/75/L.59,ZMB,ZAMBIA,.
75-sheet-L.59,75,A/C.3/75/L.59,LBN,LEBANON,N
75-sheet-L.59,75,A/C.3/75/L.59,RWA,RWANDA,N
75-sheet-L.59,75,A/C.3/75/L.59,ZWE,ZIMBABWE,Y
75-sheet-L.59,75,A/C.3/75/L.59,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,Y
75-sheet-L.59,75,A/C.3/75/L.59,COD,DEMOCRATIC REPUBLIC OF THE,.
75-sheet-L.59,75,A/C.3/75/L.59,LSO,LESOTHO,.
75-sheet-L.59,75,A/C.3/75/L.59,KNA,SAINT KITTS AND NEVIS,Y
75-sheet-L.59,75,A/C.3/75/L.59,DNK,DENMARK,N
75-sheet-L.59,75,A/C.3/75/L.59,LBR,LIBERIA,.
75-sheet-L.59,75,A/C.3/75/L.59,LCA,SAINT LUCIA,A
75-sheet-L.59,75,A/C.3/75/L.59,DJI,DJIBOUTI,A
75-sheet-L.59,75,A/C.3/75/L.59,LBY,LIBYA,Y
75-sheet-L.59,75,A/C.3/75/L.59,VCT,SAINT VINCENT AND THE GRENADINES,A
75-sheet-L.60,75,A/C.3/75/L.60,AFG,AFGHANISTAN,N
75-sheet-L.60,75,A/C.3/75/L.60,DMA,DOMINICA,.
75-sheet-L.60,75,A/C.3/75/L.60,LIE,LIECHTENSTEIN,N
75-sheet-L.60,75,A/C.3/75/L.60,WSM,SAMOA,.
75-sheet-L.60,75,A/C.3/75/L.60,ALB,ALBANIA,N
75-sheet-L.60,75,A/C.3/75/L.60,DOM,DOMINICAN REPUBLIC,N
75-sheet-L.60,75,A/C.3/75/L.60,LTU,LITHUANIA,N
75-sheet-L.60,75,A/C.3/75/L.60,SMR,SAN MARINO,N
75-sheet-L.60,75,A/C.3/75/L.60,DZA,ALGERIA,Y
75-sheet-L.60,75,A/C.3/75/L.60,ECU,ECUADOR,N
75-sheet-L.60,75,A/C.3/75/L.60,LUX,LUXEMBOURG,N
75-sheet-L.60,75,A/C.3/75/L.60,STP,SAO TOME AND PRINCIPE,N
75-sheet-L.60,75,A/C.3/75/L.60,AND,ANDORRA,N
75-sheet-L.60,75,A/C.3/75/L.60,EGY,EGYPT,A
75-sheet-L.60,75,A/C.3/75/L.60,MDG,MADAGASCAR,A
75-sheet-L.60,75,A/C.3/75/L.60,SAU,SAUDI ARABIA,A
75-sheet-L.60,75,A/C.3/75/L.60,AGO,ANGOLA,A
75-sheet-L.60,75,A/C.3/75/L.60,SLV,EL SALVADOR,N
75-sheet-L.60,75,A/C.3/75/L.60,MWI,MALAWI,.
75-sheet-L.60,75,A/C.3/75/L.60,SEN,SENEGAL,A
75-sheet-L.60,75,A/C.3/75/L.60,ATG,ANTIGUA AND BARBUDA,N
75-sheet-L.60,75,A/C.3/75/L.60,GNQ,EQUATORIAL GUINEA,N
75-sheet-L.60,75,A/C.3/75/L.60,MYS,MALAYSIA,Y
75-sheet-L.60,75,A/C.3/75/L.60,SRB,SERBIA,N
75-sheet-L.60,75,A/C.3/75/L.60,ARG,ARGENTINA,N
75-sheet-L.60,75,A/C.3/75/L.60,ERI,ERITREA,Y
75-sheet-L.60,75,A/C.3/75/L.60,MDV,MALDIVES,N
75-sheet-L.60,75,A/C.3/75/L.60,SYC,SEYCHELLES,.
75-sheet-L.60,75,A/C.3/75/L.60,ARM,ARMENIA,A
75-sheet-L.60,75,A/C.3/75/L.60,EST,ESTONIA,N
75-sheet-L.60,75,A/C.3/75/L.60,MLI,MALI,N
75-sheet-L.60,75,A/C.3/75/L.60,SLE,SIERRA LEONE,N
75-sheet-L.60,75,A/C.3/75/L.60,AUS,AUSTRALIA,N
75-sheet-L.60,75,A/C.3/75/L.60,SWZ,ESWATINI,.
75-sheet-L.60,75,A/C.3/75/L.60,MLT,MALTA,N
75-sheet-L.60,75,A/C.3/75/L.60,SGP,SINGAPORE,N
75-sheet-L.60,75,A/C.3/75/L.60,AUT,AUSTRIA,N
75-sheet-L.60,75,A/C.3/75/L.60,ETH,ETHIOPIA,A
75-sheet-L.60,75,A/C.3/75/L.60,MHL,MARSHALL ISLANDS,N
75-sheet-L.60,75,A/C.3/75/L.60,SVK,SLOVAKIA,N
75-sheet-L.60,75,A/C.3/75/L.60,AZE,AZERBAIJAN,.
75-sheet-L.60,75,A/C.3/75/L.60,FJI,FIJI,N
75-sheet-L.60,75,A/C.3/75/L.60,MRT,MAURITANIA,A
75-sheet-L.60,75,A/C.3/75/L.60,SVN,SLOVENIA,N
75-sheet-L.60,75,A/C.3/75/L.60,BHS,BAHAMAS,N
75-sheet-L.60,75,A/C.3/75/L.60,FIN,FINLAND,N
75-sheet-L.60,75,A/C.3/75/L.60,MUS,MAURITIUS,N
75-sheet-L.60,75,A/C.3/75/L.60,SLB,SOLOMON ISLANDS,.
75-sheet-L.60,75,A/C.3/75/L.60,BHR,BAHRAIN,A
75-sheet-L.60,75,A/C.3/75/L.60,FRA,FRANCE,N
75-sheet-L.60,75,A/C.3/75/L.60,MEX,MEXICO,N
75-sheet-L.60,75,A/C.3/75/L.60,SOM,SOMALIA,.
75-sheet-L.60,75,A/C.3/75/L.60,BGD,BANGLADESH,A
75-sheet-L.60,75,A/C.3/75/L.60,GAB,GABON,.
75-sheet-L.60,75,A/C.3/75/L.60,FSM,MICRONESIA (FEDERATED,.
75-sheet-L.60,75,A/C.3/75/L.60,ZAF,SOUTH AFRICA,N
75-sheet-L.60,75,A/C.3/75/L.60,BRB,BARBADOS,N
75-sheet-L.60,75,A/C.3/75/L.60,GMB,GAMBIA,A
75-sheet-L.60,75,A/C.3/75/L.60,MCO,MONACO,N
75-sheet-L.60,75,A/C.3/75/L.60,SSD,SOUTH SUDAN,.
75-sheet-L.60,75,A/C.3/75/L.60,BLR,BELARUS,Y
75-sheet-L.60,75,A/C.3/75/L.60,GEO,GEORGIA,N
75-sheet-L.60,75,A/C.3/75/L.60,MNG,MONGOLIA,N
75-sheet-L.60,75,A/C.3/75/L.60,ESP,SPAIN,N
75-sheet-L.60,75,A/C.3/75/L.60,BEL,BELGIUM,N
75-sheet-L.60,75,A/C.3/75/L.60,DEU,GERMANY,N
75-sheet-L.60,75,A/C.3/75/L.60,MNE,MONTENEGRO,N
75-sheet-L.60,75,A/C.3/75/L.60,LKA,SRI LANKA,A
75-sheet-L.60,75,A/C.3/75/L.60,BLZ,BELIZE,N
75-sheet-L.60,75,A/C.3/75/L.60,GHA,GHANA,N
75-sheet-L.60,75,A/C.3/75/L.60,MAR,MOROCCO,N
75-sheet-L.60,75,A/C.3/75/L.60,SDN,SUDAN,A
75-sheet-L.60,75,A/C.3/75/L.60,BEN,BENIN,.
75-sheet-L.60,75,A/C.3/75/L.60,GRC,GREECE,N
75-sheet-L.60,75,A/C.3/75/L.60,MOZ,MOZAMBIQUE,A
75-sheet-L.60,75,A/C.3/75/L.60,SUR,SURINAME,N
75-sheet-L.60,75,A/C.3/75/L.60,BTN,BHUTAN,N
75-sheet-L.60,75,A/C.3/75/L.60,GRD,GRENADA,.
75-sheet-L.60,75,A/C.3/75/L.60,MMR,MYANMAR,A
75-sheet-L.60,75,A/C.3/75/L.60,SWE,SWEDEN,N
75-sheet-L.60,75,A/C.3/75/L.60,BOL,BOLIVIA,N
75-sheet-L.60,75,A/C.3/75/L.60,GTM,GUATEMALA,N
75-sheet-L.60,75,A/C.3/75/L.60,NAM,NAMIBIA,N
75-sheet-L.60,75,A/C.3/75/L.60,CHE,SWITZERLAND,N
75-sheet-L.60,75,A/C.3/75/L.60,BIH,BOSNIA AND HERZEGOVINA,N
75-sheet-L.60,75,A/C.3/75/L.60,GIN,GUINEA,A
75-sheet-L.60,75,A/C.3/75/L.60,NRU,NAURU,.
75-sheet-L.60,75,A/C.3/75/L.60,SYR,SYRIAN ARAB REPUBLIC,Y
75-sheet-L.60,75,A/C.3/75/L.60,BWA,BOTSWANA,N
75-sheet-L.60,75,A/C.3/75/L.60,GNB,GUINEA-BISSAU,N
75-sheet-L.60,75,A/C.3/75/L.60,NPL,NEPAL,N
75-sheet-L.60,75,A/C.3/75/L.60,TJK,TAJIKISTAN,.
75-sheet-L.60,75,A/C.3/75/L.60,BRA,BRAZIL,A
75-sheet-L.60,75,A/C.3/75/L.60,GUY,GUYANA,A
75-sheet-L.60,75,A/C.3/75/L.60,NLD,NETHERLANDS,N
75-sheet-L.60,75,A/C.3/75/L.60,THA,THAILAND,N
75-sheet-L.60,75,A/C.3/75/L.60,BRN,BRUNEI DARUSSALAM,A
75-sheet-L.60,75,A/C.3/75/L.60,HTI,HAITI,A
75-sheet-L.60,75,A/C.3/75/L.60,NZL,NEW ZEALAND,N
75-sheet-L.60,75,A/C.3/75/L.60,TLS,TIMOR-LESTE,N
75-sheet-L.60,75,A/C.3/75/L.60,BGR,BULGARIA,N
75-sheet-L.60,75,A/C.3/75/L.60,HND,HONDURAS,N
75-sheet-L.60,75,A/C.3/75/L.60,NIC,NICARAGUA,Y
75-sheet-L.60,75,A/C.3/75/L.60,TGO,TOGO,.
75-sheet-L.60,75,A/C.3/75/L.60,BFA,BURKINA FASO,.
75-sheet-L.60,75,A/C.3/75/L.60,HUN,HUNGARY,N
75-sheet-L.60,75,A/C.3/75/L.60,NER,NIGER,.
75-sheet-L.60,75,A/C.3/75/L.60,TON,TONGA,.
75-sheet-L.60,75,A/C.3/75/L.60,BDI,BURUNDI,A
75-sheet-L.60,75,A/C.3/75/L.60,ISL,ICELAND,N
75-sheet-L.60,75,A/C.3/75/L.60,NGA,NIGERIA,A
75-sheet-L.60,75,A/C.3/75/L.60,TTO,TRINIDAD AND TOBAGO,A
75-sheet-L.60,75,A/C.3/75/L.60,CPV,CABO VERDE,N
75-sheet-L.60,75,A/C.3/75/L.60,IND,INDIA,Y
75-sheet-L.60,75,A/C.3/75/L.60,MKD,NORTH MACEDONIA,N
75-sheet-L.60,75,A/C.3/75/L.60,TUN,TUNISIA,N
75-sheet-L.60,75,A/C.3/75/L.60,KHM,CAMBODIA,.
75-sheet-L.60,75,A/C.3/75/L.60,IDN,INDONESIA,Y
75-sheet-L.60,75,A/C.3/75/L.60,NOR,NORWAY,N
75-sheet-L.60,75,A/C.3/75/L.60,TUR,TURKEY,N
75-sheet-L.60,75,A/C.3/75/L.60,CMR,CAMEROON,Y
75-sheet-L.60,75,A/C.3/75/L.60,IRN,IRAN (ISLAMIC REPUBLIC OF),Y
75-sheet-L.60,75,A/C.3/75/L.60,OMN,OMAN,Y
75-sheet-L.60,75,A/C.3/75/L.60,TKM,TURKMENISTAN,.
75-sheet-L.60,75,A/C.3/75/L.60,CAN,CANADA,N
75-sheet-L.60,75,A/C.3/75/L.60,IRQ,IRAQ,A
75-sheet-L.60,75,A/C.3/75/L.60,PAK,PAKISTAN,A
75-sheet-L.60,75,A/C.3/75/L.60,TUV,TUVALU,N
75-sheet-L.60,75,A/C.3/75/L.60,CAF,CENTRAL AFRICAN REPUBLIC,N
75-sheet-L.60,75,A/C.3/75/L.60,IRL,IRELAND,N
75-sheet-L.60,75,A/C.3/75/L.60,PLW,PALAU,A
75-sheet-L.60,75,A/C.3/75/L.60,UGA,UGANDA,.
75-sheet-L.60,75,A/C.3/75/L.60,TCD,CHAD,N
75-sheet-L.60,75,A/C.3/75/L.60,ISR,ISRAEL,N
75-sheet-L.60,75,A/C.3/75/L.60,PAN,PANAMA,N
75-sheet-L.60,75,A/C.3/75/L.60,UKR,UKRAINE,N
75-sheet-L.60,75,A/C.3/75/L.60,CHL,CHILE,N
75-sheet-L.60,75,A/C.3/75/L.60,ITA,ITALY,N
75-sheet-L.60,75,A/C.3/75/L.60,PNG,PAPUA NEW GUINEA,N
75-sheet-L.60,75,A/C.3/75/L.60,ARE,UNITED ARAB EMIRATES,A
75-sheet-L.60,75,A/C.3/75/L.60,CHN,CHINA,A
75-sheet-L.60,75,A/C.3/75/L.60,JAM,JAMAICA,Y
75-sheet-L.60,75,A/C.3/75/L.60,PRY,PARAGUAY,N
75-sheet-L.60,75,A/C.3/75/L.60,GBR,UNITED KINGDOM,N
75-sheet-L.60,75,A/C.3/75/L.60,COL,COLOMBIA,N
75-sheet-L.60,75,A/C.3/75/L.60,JPN,JAPAN,N
75-sheet-L.60,75,A/C.3/75/L.60,PER,PERU,N
75-sheet-L.60,75,A/C.3/75/L.60,TZA,UNITED REPUBLIC OF TANZANIA,.
75-sheet-L.60,75,A/C.3/75/L.60,COM,COMOROS,.
75-sheet-L.60,75,A/C.3/75/L.60,JOR,JORDAN,N
75-sheet-L.60,75,A/C.3/75/L.60,PHL,PHILIPPINES,N
75-sheet-L.60,75,A/C.3/75/L.60,USA,UNITED STATES,N
75-sheet-L.60,75,A/C.3/75/L.60,COG,CONGO,A
75-sheet-L.60,75,A/C.3/75/L.60,KAZ,KAZAKHSTAN,.
75-sheet-L.60,75,A/C.3/75/L.60,POL,POLAND,N
75-sheet-L.60,75,A/C.3/75/L.60,URY,URUGUAY,N
75-sheet-L.60,75,A/C.3/75/L.60,CRI,COSTA RICA,N
75-sheet-L.60,75,A/C.3/75/L.60,KEN,KENYA,A
75-sheet-L.60,75,A/C.3/75/L.60,PRT,PORTUGAL,N
75-sheet-L.60,75,A/C.3/75/L.60,UZB,UZBEKISTAN,.
75-sheet-L.60,75,A/C.3/75/L.60,CIV,COTE D'IVOIRE,N
75-sheet-L.60,75,A/C.3/75/L.60,KIR,KIRIBATI,N
75-sheet-L.60,75,A/C.3/75/L.60,QAT,QATAR,A
75-sheet-L.60,75,A/C.3/75/L.60,VUT,VANUATU,N
75-sheet-L.60,75,A/C.3/75/L.60,HRV,CROATIA,N
75-sheet-L.60,75,A/C.3/75/L.60,KWT,KUWAIT,A
75-sheet-L.60,75,A/C.3/75/L.60,KOR,REPUBLIC OF KOREA,N
75-sheet-L.60,75,A/C.3/75/L.60,VEN,VENEZUELA,.
75-sheet-L.60,75,A/C.3/75/L.60,CUB,CUBA,.
75-sheet-L.60,75,A/C.3/75/L.60,KGZ,KYRGYZSTAN,.
75-sheet-L.60,75,A/C.3/75/L.60,MDA,REPUBLIC OF MOLDOVA,N
75-sheet-L.60,75,A/C.3/75/L.60,VNM,VIET NAM,Y
75-sheet-L.60,75,A/C.3/75/L.60,CYP,CYPRUS,N
75-sheet-L.60,75,A/C.3/75/L.60,LAO,LAO PEOPLE'S DEMOCRATIC,Y
75-sheet-L.60,75,A/C.3/75/L.60,ROU,ROMANIA,N
75-sheet-L.60,75,A/C.3/75/L.60,YEM,YEMEN,A
75-sheet-L.60,75,A/C.3/75/L.60,CZE,CZECH REPUBLIC,N
75-sheet-L.60,75,A/C.3/75/L.60,LVA,LATVIA,N
75-sheet-L.60,75,A/C.3/75/L.60,RUS,RUSSIAN FEDERATION,Y
75-sheet-L.60,75,A/C.3/75/L.60,ZMB,ZAMBIA,.
75-sheet-L.60,75,A/C.3/75/L.60,LBN,LEBANON,N
75-sheet-L.60,75,A/C.3/75/L.60,RWA,RWANDA,N
75-sheet-L.60,75,A/C.3/75/L.60,ZWE,ZIMBABWE,Y
75-sheet-L.60,75,A/C.3/75/L.60,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,Y
75-sheet-L.60,75,A/C.3/75/L.60,COD,DEMOCRATIC REPUBLIC OF THE,.
75-sheet-L.60,75,A/C.3/75/L.60,LSO,LESOTHO,.
75-sheet-L.60,75,A/C.3/75/L.60,KNA,SAINT KITTS AND NEVIS,Y
75-sheet-L.60,75,A/C.3/75/L.60,DNK,DENMARK,N
75-sheet-L.60,75,A/C.3/75/L.60,LBR,LIBERIA,.
75-sheet-L.60,75,A/C.3/75/L.60,LCA,SAINT LUCIA,A
75-sheet-L.60,75,A/C.3/75/L.60,DJI,DJIBOUTI,A
75-sheet-L.60,75,A/C.3/75/L.60,LBY,LIBYA,Y
75-sheet-L.60,75,A/C.3/75/L.60,VCT,SAINT VINCENT AND THE GRENADINES,A
75-sheet-L.61,75,A/C.3/75/L.61,AFG,AFGHANISTAN,A
75-sheet-L.61,75,A/C.3/75/L.61,DMA,DOMINICA,.
75-sheet-L.61,75,A/C.3/75/L.61,LIE,LIECHTENSTEIN,N
75-sheet-L.61,75,A/C.3/75/L.61,WSM,SAMOA,.
75-sheet-L.61,75,A/C.3/75/L.61,ALB,ALBANIA,N
75-sheet-L.61,75,A/C.3/75/L.61,DOM,DOMINICAN REPUBLIC,N
75-sheet-L.61,75,A/C.3/75/L.61,LTU,LITHUANIA,N
75-sheet-L.61,75,A/C.3/75/L.61,SMR,SAN MARINO,N
75-sheet-L.61,75,A/C.3/75/L.61,DZA,ALGERIA,Y
75-sheet-L.61,75,A/C.3/75/L.61,ECU,ECUADOR,N
75-sheet-L.61,75,A/C.3/75/L.61,LUX,LUXEMBOURG,N
75-sheet-L.61,75,A/C.3/75/L.61,STP,SAO TOME AND PRINCIPE,N
75-sheet-L.61,75,A/C.3/75/L.61,AND,ANDORRA,N
75-sheet-L.61,75,A/C.3/75/L.61,EGY,EGYPT,A
75-sheet-L.61,75,A/C.3/75/L.61,MDG,MADAGASCAR,A
75-sheet-L.61,75,A/C.3/75/L.61,SAU,SAUDI ARABIA,A
75-sheet-L.61,75,A/C.3/75/L.61,AGO,ANGOLA,A
75-sheet-L.61,75,A/C.3/75/L.61,SLV,EL SALVADOR,N
75-sheet-L.61,75,A/C.3/75/L.61,MWI,MALAWI,.
75-sheet-L.61,75,A/C.3/75/L.61,SEN,SENEGAL,A
75-sheet-L.61,75,A/C.3/75/L.61,ATG,ANTIGUA AND BARBUDA,Y
75-sheet-L.61,75,A/C.3/75/L.61,GNQ,EQUATORIAL GUINEA,N
75-sheet-L.61,75,A/C.3/75/L.61,MYS,MALAYSIA,Y
75-sheet-L.61,75,A/C.3/75/L.61,SRB,SERBIA,N
75-sheet-L.61,75,A/C.3/75/L.61,ARG,ARGENTINA,N
75-sheet-L.61,75,A/C.3/75/L.61,ERI,ERITREA,Y
75-sheet-L.61,75,A/C.3/75/L.61,MDV,MALDIVES,A
75-sheet-L.61,75,A/C.3/75/L.61,SYC,SEYCHELLES,.
75-sheet-L.61,75,A/C.3/75/L.61,ARM,ARMENIA,N
75-sheet-L.61,75,A/C.3/75/L.61,EST,ESTONIA,N
75-sheet-L.61,75,A/C.3/75/L.61,MLI,MALI,A
75-sheet-L.61,75,A/C.3/75/L.61,SLE,SIERRA LEONE,N
75-sheet-L.61,75,A/C.3/75/L.61,AUS,AUSTRALIA,N
75-sheet-L.61,75,A/C.3/75/L.61,SWZ,ESWATINI,.
75-sheet-L.61,75,A/C.3/75/L.61,MLT,MALTA,N
75-sheet-L.61,75,A/C.3/75/L.61,SGP,SINGAPORE,N
75-sheet-L.61,75,A/C.3/75/L.61,AUT,AUSTRIA,N
75-sheet-L.61,75,A/C.3/75/L.61,ETH,ETHIOPIA,Y
75-sheet-L.61,75,A/C.3/75/L.61,MHL,MARSHALL ISLANDS,N
75-sheet-L.61,75,A/C.3/75/L.61,SVK,SLOVAKIA,N
75-sheet-L.61,75,A/C.3/75/L.61,AZE,AZERBAIJAN,Y
