event_id,session,sr_symbol,meeting_no,meeting_date,kind,draft_symbol,symbol_source,as_amended,subject,result,stated_yes,stated_no,stated_abstain,n_yes,n_no,n_abstain,totals_match
72-SR50-3,72,A/C.3/72/SR.50,50,20 November 2017,amendment,,,0,the oral amendment proposed by the representative of Sudan,rejected,24,105,34,24,105,34,1
72-SR51-1,72,A/C.3/72/SR.51,51,20 November 2017,draft,A/C.3/72/L.52,subject,0,draft resolution A/C.3/72/L.52,adopted,123,52,3,123,52,3,1
72-SR51-2,72,A/C.3/72/SR.51,51,20 November 2017,draft,A/C.3/72/L.63/Rev.1,subject,0,draft resolution A/C.3/72/L.63/Rev.1,adopted,125,10,45,125,10,45,1
72-SR51-3,72,A/C.3/72/SR.51,51,20 November 2017,draft,A/C.3/72/L.59,subject,0,draft resolution A/C.3/72/L.59,adopted,169,6,6,169,6,6,1
72-SR52-1,72,A/C.3/72/SR.52,52,21 November 2017,draft,A/C.3/72/L.12/Rev.1,subject,0,draft resolution A/C.3/72/L.12/Rev.1,adopted,170,2,1,170,2,1,1
72-SR52-2,72,A/C.3/72/SR.52,52,21 November 2017,amendment,A/C.3/72/L.21/Rev.1,subject,1,"the oral amendment to paragraph 16 of draft resolution A/C.3/72/L.21/Rev.1, as orally revised",rejected,19,102,39,19,102,39,1
72-SR52-3,72,A/C.3/72/SR.52,52,21 November 2017,amendment,A/C.3/72/L.21/Rev.1,subject,1,"the oral amendment to paragraph 36 (k) of draft resolution A/C.3/72/L.21/Rev.1, as orally revised",adopted,90,76,8,90,76,8,1
72-SR52-4,72,A/C.3/72/SR.52,52,21 November 2017,draft,A/C.3/72/L.21/Rev.1,subject,0,draft resolution A/C.3/72/L.21/Rev.1,,,,,180,0,0,0
72-SR53-1,72,A/C.3/72/SR.53,53,21 November 2017,amendment,A/C.3/72/L.18/Rev.1,subject,0,the proposed oral amendment to paragraph 18 of draft resolution A/C.3/72/L.18/Rev.1,adopted,82,78,9,82,78,9,1
72-SR53-2,72,A/C.3/72/SR.53,53,21 November 2017,draft,A/C.3/72/L.18/Rev.1,subject,1,"A/C.3/72/L.18/Rev.1, as orally revised and amended",,,,,176,0,0,0
72-SR53-3,72,A/C.3/72/SR.53,53,21 November 2017,amendment,A/C.3/72/L.49/Rev.1,subject,0,"the amendment to draft resolution A/C.3/72/L.49/Rev.1, contained in document A/C.3/72/L.68",rejected,21,77,42,21,77,42,1
72-SR53-4,72,A/C.3/72/SR.53,53,21 November 2017,draft,A/C.3/72/L.49/Rev.1,subject,0,draft resolution A/C.3/72/L.49/Rev.1,adopted,104,1,63,104,1,63,1
73-SR10-1,73,A/C.3/73/SR.10,10,8 October 2018,motion,,,0,"the motion proposed by the representative of Burundi to adjourn, for 48 hours, the debate of the Committee on the proposal by Burundi to seek a legal opinion",adopted,67,56,11,67,56,11,1
73-SR14-1,73,A/C.3/73/SR.14,14,10 October 2018,motion,,,0,the proposal by Burundi to seek a legal opinion from the United Nations Legal Counsel,adopted,91,1,66,91,1,66,1
73-SR19-1,73,A/C.3/73/SR.19,19,16 October 2018,motion,,,0,the proposal to invite the Chair of the Commission of Inquiry on Burundi to present his report and interact with the Committee,adopted,73,33,32,73,33,32,1
73-SR46-1,73,A/C.3/73/SR.46,46,13 November 2018,draft,A/C.3/73/L.56,subject,0,draft resolution A/C.3/73/L.56,adopted,111,3,65,111,3,65,1
73-SR46-2,73,A/C.3/73/SR.46,46,13 November 2018,draft,A/C.3/73/L.37,subject,0,draft resolution A/C.3/73/L.37,adopted,131,52,7,131,52,7,1
73-SR46-3,73,A/C.3/73/SR.46,46,13 November 2018,draft,A/C.3/73/L.32,subject,0,draft resolution A/C.3/73/L.32,adopted,133,53,3,133,53,3,1
73-SR46-4,73,A/C.3/73/SR.46,46,13 November 2018,draft,A/C.3/73/L.34,subject,0,draft resolution A/C.3/73/L.34,adopted,129,53,8,129,53,8,1
73-SR46-5,73,A/C.3/73/SR.46,46,13 November 2018,draft,A/C.3/73/L.35,subject,1,"draft resolution A/C.3/73/L.35, as orally revised",adopted,134,53,2,134,53,2,1
73-SR46-6,73,A/C.3/73/SR.46,46,13 November 2018,draft,A/C.3/73/L.59,subject,0,draft resolution A/C.3/73/L.59,adopted,176,1,3,176,1,3,1
73-SR46-7,73,A/C.3/73/SR.46,46,13 November 2018,amendment,A/C.3/73/L.44,subject,0,the proposed amendment to draft resolution A/C.3/73/L.44 contained in document A/C.3/73/L.57,adopted,96,73,14,96,73,14,1
73-SR47-1,73,A/C.3/73/SR.47,47,13 November 2018,draft,A/C.3/73/L.44,subject,1,draft resolution A/C.3/73/L.44 as amended,adopted,123,36,30,123,36,30,1
73-SR47-2,73,A/C.3/73/SR.47,47,13 November 2018,draft,A/C.3/73/L.9/Rev.1,subject,0,draft resolution A/C.3/73/L.9/Rev.1*,adopted,88,55,29,88,55,29,1
73-SR48-1,73,A/C.3/73/SR.48,48,15 November 2018,motion,,,0,the motion to suspend the meeting,rejected,33,73,33,33,73,33,1
73-SR48-2,73,A/C.3/73/SR.48,48,15 November 2018,amendment,A/C.3/73/L.22/Rev.1,subject,0,"the oral amendments proposed by the delegation of the United States of America to draft resolution HYPERLINK ""https://undocs.org/en/A/C.3/73/L.22/Rev.1"" A/C.3/73/L.22/Rev.1",rejected,33,96,35,33,96,35,1
73-SR48-3,73,A/C.3/73/SR.48,48,15 November 2018,amendment,A/C.3/73/L.53/Rev.1,subject,0,"the oral amendments proposed by the representative of the United States of America to draft resolution HYPERLINK ""https://undocs.org/en/A/C.3/73/L.53/Rev.1"" A/C.3/73/L.53/Rev.1",rejected,2,75,88,2,75,88,1
73-SR48-4,73,A/C.3/73/SR.48,48,15 November 2018,draft,A/C.3/73/L.53/Rev.1,context,0,"draft resolution HYPERLINK ""https://undocs.org/en/A/C.3/L.53/Rev.1"" A/C.3/L.53/Rev.1",adopted,130,2,51,130,2,51,1
73-SR48-5,73,A/C.3/73/SR.48,48,15 November 2018,draft,A/C.3/73/L.29,subject,0,"draft resolution HYPERLINK ""https://undocs.org/en/A/C.3/73/L.29"" A/C.3/73/L.29",adopted,169,6,12,169,6,12,1
73-SR49-1,73,A/C.3/73/SR.49,49,15 November 2018,amendment,A/C.3/73/L.64,subject,0,the amendment contained in document A/C.3/73/L.64,rejected,22,91,44,22,91,44,1
73-SR49-2,73,A/C.3/73/SR.49,49,15 November 2018,draft,A/C.3/73/L.42,subject,1,draft resolution A/C.3/73/L.42 as orally revised,adopted,85,30,68,85,30,68,1
73-SR49-3,73,A/C.3/73/SR.49,49,15 November 2018,draft,A/C.3/73/L.48,subject,0,draft resolution A/C.3/73/L.48,adopted,67,26,82,67,26,82,1
73-SR49-4,73,A/C.3/73/SR.49,49,15 November 2018,paragraph,A/C.3/73/L.50,subject,0,the motion proposed by the representative of the Islamic Republic of Iran for a decision on the competence of the Third Committee to take action on paragraph 31 of draft resolution A/C.3/73/L.50,adopted,88,13,48,88,13,48,1
